person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,actual_loan_status,logistic_prob,tree_prob,logistic_pred,tree_pred
27,1,4,44526,3,3,1443,4,13.08,0.03,7,522,0,0,0.00013909759313755464,0.0,0,0
21,0,1,13454,0,2,1000,5,10.36,0.07,4,621,0,0,2.4307901282294337e-05,0.0,0,0
36,1,2,75212,12,3,3000,1,8.9,0.04,12,731,1,0,0.08532198016465145,0.25027306488019907,0,0
26,0,0,92928,6,0,12800,4,6.92,0.14,4,693,0,0,3.480253752264086e-06,0.0,0,0
28,0,4,168746,5,3,7400,0,6.03,0.04,9,602,0,0,7.328540906268457e-06,0.0,0,0
26,1,3,85078,5,3,16525,3,13.92,0.19,2,612,0,0,0.0003408200488069981,0.0,0,0
36,1,3,38202,15,3,10000,1,6.91,0.26,15,605,1,1,0.5512861848878019,1.0,1,1
30,1,2,48780,6,2,5000,3,5.48,0.1,5,705,1,0,0.043736937152585344,0.25027306488019907,0,0
34,1,3,122712,13,0,15000,2,9.57,0.12,11,586,1,0,0.1134020046876609,0.25027306488019907,0,0
26,1,1,94476,2,0,14000,1,9.91,0.15,4,565,1,1,0.28235621929268945,0.25027306488019907,0,0
34,1,1,85460,12,0,22000,1,19.91,0.26,8,682,0,0,0.0015195707932935457,0.0,0,0
33,1,3,50149,10,3,10400,4,8.72,0.21,9,572,0,0,0.00014108979387121316,0.0,0,0
24,0,0,40461,0,3,6925,1,16.76,0.17,3,695,1,1,0.8551547213955997,0.9388794567062748,1,1
29,1,0,67035,7,0,5000,2,11.01,0.07,10,699,0,0,1.631348240154726e-05,0.0,0,0
26,0,0,60844,5,0,5000,1,9.32,0.08,2,648,0,0,1.4693772688400573e-05,0.0,0,0
23,1,3,48693,2,2,2000,1,13.67,0.04,3,536,1,0,0.5948642787213708,0.7734082397003778,1,1
44,1,4,54837,22,3,15775,5,10.99,0.29,12,602,1,1,0.7325554335975198,1.0,1,1
28,1,1,35860,5,3,1039,3,8.65,0.03,6,651,1,0,0.10456898472376636,0.6225490196078499,0,1
22,0,3,78841,1,3,16000,4,10.17,0.2,3,647,1,0,0.2727597233648666,0.25027306488019907,0,0
26,1,0,150504,2,0,10000,5,10.75,0.07,5,595,0,0,1.4645879211812944e-05,0.0,0,0
27,0,3,87296,3,3,25000,1,10.75,0.29,8,630,1,1,0.572796617274705,1.0,1,1
35,1,1,61082,12,3,8400,5,7.29,0.14,9,615,0,0,2.515691384184726e-05,0.0,0,0
22,1,1,69620,0,3,4000,5,11.01,0.06,2,543,0,0,6.928124751678597e-05,0.0,0,0
32,0,4,130666,11,2,5200,4,14.65,0.04,9,733,1,0,0.1445641621259601,0.8321334503950876,0,1
30,0,4,69538,6,3,7500,5,14.27,0.11,5,591,0,0,0.00015764309214650452,0.0,0,0
39,1,3,202824,19,3,18000,2,17.93,0.09,11,689,1,1,0.5338297462409994,0.9388794567062748,1,1
30,1,1,60713,5,3,4500,5,13.11,0.07,7,545,0,0,0.00014896026752268931,0.0,0,0
32,1,0,91831,10,3,1000,5,13.49,0.01,9,681,1,0,0.19702663880536903,0.48189588189584603,0,0
27,0,3,35512,4,3,5000,4,15.83,0.14,5,505,1,1,0.8729032527765894,0.9388794567062748,1,1
32,0,3,28377,9,3,1200,3,13.22,0.04,7,625,1,0,0.3305204193654583,0.6225490196078499,0,1
32,0,1,61223,9,3,2200,1,15.65,0.04,9,666,1,0,0.5060916014881556,0.9388794567062748,1,1
21,0,3,15153,1,2,3000,1,8.9,0.2,4,594,1,1,0.5546827280799979,0.9571385451252645,1,1
24,0,1,67072,0,3,12500,0,12.87,0.19,2,676,1,0,0.6504237118983697,0.48189588189584603,1,0
22,0,3,33471,0,3,2400,1,10.59,0.07,2,633,1,0,0.2824829115711826,0.6225490196078499,0,1
27,1,3,139977,6,0,3500,1,12.53,0.03,10,554,1,1,0.2662989712310643,0.48189588189584603,0,0
31,1,0,166812,9,3,25000,5,13.24,0.15,7,637,1,1,0.23398831344311444,0.48189588189584603,0,0
23,0,3,46200,2,3,1800,0,8.94,0.04,4,616,1,0,0.162161766303758,0.25027306488019907,0,0
23,0,3,54742,1,0,8650,5,14.27,0.16,3,647,0,0,8.835316350025543e-05,0.0,0,0
29,1,0,61211,10,0,10000,3,6.03,0.16,5,689,1,0,0.04741922722645704,0.25027306488019907,0,0
29,0,1,119561,6,3,12500,0,11.01,0.1,10,642,1,0,0.22675120265766702,0.48189588189584603,0,0
28,1,1,34223,7,3,4750,4,13.57,0.14,5,676,0,0,0.00021163814487352745,0.0,0,0
42,1,4,180922,19,0,15000,4,14.12,0.08,17,713,0,0,1.3999854735118945e-05,0.0,0,0
21,0,3,15535,0,3,3250,2,9.99,0.21,2,671,1,1,0.5891507376097267,0.9571385451252645,1,1
25,1,3,99522,0,3,6000,2,11.01,0.06,3,609,0,0,6.477498595799396e-05,0.0,0,0
30,1,0,51726,7,3,5500,1,8.59,0.11,6,510,1,0,0.47036595617073745,0.25027306488019907,0,0
28,0,3,86001,9,0,20000,4,12.21,0.23,9,629,1,0,0.25966147066567885,0.48189588189584603,0,0
27,1,4,49163,4,3,13000,5,12.66,0.26,6,627,1,1,0.780562564347538,1.0,1,1
31,0,4,43999,8,3,2800,5,16.0,0.06,9,672,1,1,0.418329011647025,0.9388794567062748,0,1
22,1,0,36908,0,3,7000,3,8.9,0.19,4,658,0,0,0.00010391348976613203,0.0,0,0
29,1,4,84969,5,3,16000,4,14.42,0.19,6,714,1,0,0.5520481148823931,0.9388794567062748,1,1
22,1,0,33680,0,3,8500,1,12.21,0.25,2,613,1,1,0.8962394712651843,0.9879879879879879,1,1
26,1,0,109040,6,0,3200,1,13.22,0.03,4,665,0,0,3.627144483617269e-05,0.0,0,0
29,1,0,39583,9,3,2500,5,15.68,0.06,5,646,1,1,0.536624285405274,0.9388794567062748,1,1
21,0,3,67543,0,3,4000,0,13.35,0.06,2,688,1,0,0.3704886543627943,0.48189588189584603,0,0
26,0,1,54950,7,3,10800,3,6.17,0.2,3,702,1,0,0.11137023568669464,0.25027306488019907,0,0
31,1,1,25363,9,2,5000,5,11.83,0.2,5,718,0,0,0.00014281996135575572,0.0,0,0
33,0,4,216754,8,3,7000,3,7.74,0.03,6,662,0,0,5.70130336569066e-06,0.0,0,0
32,1,3,40743,10,3,10000,4,7.51,0.25,8,668,1,0,0.3860641639475555,0.9879879879879879,0,1
23,0,1,121225,0,0,10000,1,12.87,0.08,3,529,0,0,6.964540441287571e-05,0.0,0,0
33,0,3,198936,9,0,7757,0,11.07,0.04,8,525,1,0,0.17794022854221406,0.48189588189584603,0,0
31,1,1,63196,12,3,4000,3,7.49,0.06,5,646,0,0,1.3688173697083758e-05,0.0,0,0
28,1,1,169127,4,0,15000,3,8.88,0.09,5,661,0,0,6.153169669315133e-06,0.0,0,0
30,1,4,37416,8,0,5000,5,11.01,0.13,10,593,0,0,4.749794933202123e-05,0.0,0,0
39,0,3,49077,15,3,6000,4,14.54,0.12,16,622,1,0,0.5429564819952867,0.9388794567062748,1,1
30,1,4,25015,7,3,6836,4,12.52,0.27,6,654,1,1,0.8685670727895287,1.0,1,1
26,0,0,125665,5,3,24000,0,20.0,0.19,4,657,1,1,0.8820744849510409,0.9388794567062748,1,1
24,1,3,91165,4,0,12000,2,13.49,0.13,4,663,1,0,0.3096224842912392,0.48189588189584603,0,0
26,0,3,89108,4,3,12000,5,13.53,0.13,4,587,1,1,0.4335035636179441,0.48189588189584603,0,0
24,1,4,46519,0,3,2000,3,11.83,0.04,2,679,1,0,0.24280853263011168,0.48189588189584603,0,0
28,1,3,56058,7,1,5500,5,10.2,0.1,10,579,0,0,3.155142344046281e-05,0.0,0,0
22,1,0,64006,0,3,16000,3,12.69,0.25,3,648,1,1,0.7498857325147631,0.8998646820027069,1,1
25,1,0,186090,0,0,12225,4,7.49,0.07,4,672,1,0,0.020814390405946355,0.25027306488019907,0,0
22,1,4,102744,1,0,12000,1,11.99,0.12,3,645,1,0,0.24592132259020683,0.48189588189584603,0,0
29,1,1,36818,8,0,15000,0,9.63,0.41,8,662,0,0,0.0010278797467539133,0.0,0,0
27,1,1,40965,3,3,6000,1,10.9,0.15,6,684,1,0,0.5013717133343508,0.6225490196078499,1,1
30,0,4,88419,7,3,12000,5,14.26,0.14,5,646,1,1,0.43524056957139706,0.7734082397003778,0,1
25,1,0,40776,6,3,5500,4,11.01,0.13,2,652,0,0,8.84890292092258e-05,0.0,0,0
32,0,0,51373,5,3,3000,3,7.49,0.06,10,607,1,0,0.09173703032939474,0.25027306488019907,0,0
24,0,3,109170,1,3,10000,0,11.01,0.09,2,634,0,0,5.644038054621601e-05,0.0,0,0
23,0,1,49130,1,0,6000,4,11.01,0.12,2,686,1,0,0.12123670916996697,0.48189588189584603,0,0
28,0,1,20167,5,3,3089,1,8.53,0.15,7,631,1,1,0.36177763873912633,0.9571385451252645,0,1
43,1,2,34608,18,2,7500,1,8.82,0.22,13,673,0,0,0.0001375202058187524,0.0,0,0
46,1,4,98166,23,0,7000,1,9.45,0.07,14,645,1,1,0.08889591002816911,0.25027306488019907,0,0
53,1,2,41702,29,0,10000,3,10.39,0.24,30,755,1,1,0.22426398827387625,0.6225490196078499,0,1
27,1,3,37312,5,3,6000,3,7.66,0.16,9,627,1,0,0.2719107276210364,0.6225490196078499,0,1
35,1,0,79021,16,0,25000,0,9.51,0.32,10,664,1,0,0.42668795422243566,0.4617196702002318,0,0
22,1,0,55672,0,0,7000,1,7.86,0.13,4,592,0,0,3.0717781437487144e-05,0.0,0,0
29,1,1,90678,6,3,14000,3,12.93,0.15,7,670,1,1,0.4349161546642665,0.48189588189584603,0,0
30,0,2,78873,7,3,11475,4,13.72,0.15,6,703,1,0,0.3796295672273015,0.7734082397003778,0,1
31,0,3,48886,9,3,5000,5,9.45,0.1,10,661,1,0,0.11254828958022048,0.25027306488019907,0,0
28,0,1,76803,5,0,6400,2,14.79,0.08,9,674,0,0,5.0217760545546765e-05,0.0,0,0
31,1,0,102021,10,0,10000,2,5.99,0.1,8,687,1,0,0.024122960558903596,0.25027306488019907,0,0
23,0,3,36254,0,3,10000,4,11.01,0.28,4,569,1,1,0.8172662072093104,1.0,1,1
28,1,4,37292,5,3,10000,5,9.23,0.27,5,522,1,1,0.7815357595272893,1.0,1,1
25,1,4,68064,1,3,8000,5,5.99,0.12,2,603,1,0,0.09795800834322624,0.25027306488019907,0,0
24,1,3,42549,1,3,2000,1,10.59,0.05,3,659,0,0,5.357801013177836e-05,0.0,0,0
31,0,1,109625,5,0,18000,3,11.0,0.16,10,581,0,0,2.8664468660074638e-05,0.0,0,0
21,0,0,43575,0,0,12250,1,15.31,0.28,4,636,1,0,0.872021871567604,0.932872655478776,1,1
25,1,1,102993,0,0,7500,5,12.37,0.07,4,538,0,0,4.6062576121075055e-05,0.0,0,0
23,1,0,109160,0,0,12000,1,11.01,0.11,3,651,0,0,3.0650411180584474e-05,0.0,0,0
27,1,1,117566,5,0,1500,0,10.95,0.01,10,638,0,0,1.9077454901672606e-05,0.0,0,0
27,1,3,156785,3,0,17858,3,8.2,0.11,4,607,1,0,0.04845350959317571,0.25027306488019907,0,0
23,1,0,96616,1,3,5000,4,5.42,0.05,2,663,0,0,4.720828124910145e-06,0.0,0,0
25,0,3,44527,0,3,5600,1,9.99,0.13,4,592,0,0,0.00011556414496719819,0.0,0,0
26,1,4,106506,2,3,10000,5,12.69,0.09,2,673,0,0,4.9745247803676476e-05,0.0,0,0
30,0,1,83866,6,3,15000,1,12.07,0.18,6,695,1,0,0.41432599112646323,0.48189588189584603,0,0
25,0,1,59856,1,0,18225,2,10.0,0.3,4,565,0,0,0.00020686885248180777,0.0,0,0
23,1,0,79915,0,3,10250,0,14.38,0.13,4,670,1,1,0.6834089340748793,0.7734082397003778,1,1
21,1,0,38202,0,0,6000,4,7.51,0.16,4,597,1,0,0.1549088007014094,0.6225490196078499,0,1
22,0,4,37611,0,0,3000,0,11.49,0.08,3,544,0,0,7.946496811628143e-05,0.0,0,0
22,1,3,67081,0,3,5000,1,12.54,0.07,3,647,0,0,0.0001105006020369161,0.0,0,0
26,0,1,71283,1,3,4500,3,6.03,0.06,2,603,0,0,9.232828299567966e-06,0.0,0,0
30,1,4,115123,10,0,5600,3,11.63,0.05,5,695,0,0,1.364465595269988e-05,0.0,0,0
27,1,1,48129,5,3,7000,4,13.79,0.15,7,541,1,1,0.7818673070732571,0.7734082397003778,1,1
29,0,4,73424,4,3,9600,1,7.99,0.13,10,587,1,0,0.21182238577975157,0.25027306488019907,0,0
25,1,1,117215,2,3,20000,4,11.01,0.17,3,672,1,1,0.22968415246755997,0.48189588189584603,0,0
22,1,3,62369,0,3,6300,1,15.96,0.1,4,636,1,0,0.771609004564007,0.9388794567062748,1,1
32,0,0,88167,11,0,4000,2,5.42,0.05,10,692,1,0,0.010785344849520321,0.25027306488019907,0,0
30,1,4,81373,7,3,8000,5,11.01,0.1,8,630,0,0,4.462224619934583e-05,0.0,0,0
37,0,1,59794,15,3,15367,0,17.82,0.26,11,648,1,1,0.9522471945470313,1.0,1,1
30,1,1,61256,11,0,6000,4,11.01,0.1,7,700,0,0,1.6683018910252534e-05,0.0,0,0
30,0,4,196783,7,0,3500,4,10.65,0.02,8,705,1,1,0.030089176671154617,0.25027306488019907,0,0
23,1,0,91117,1,2,8000,3,7.65,0.09,2,619,0,0,1.6263554547177472e-05,0.0,0,0
29,1,1,121305,5,3,20000,5,17.06,0.16,8,546,1,1,0.7755675257838167,0.9388794567062748,1,1
27,1,3,150823,4,2,13200,4,11.14,0.09,8,640,1,0,0.1324758225977243,0.48189588189584603,0,0
28,0,4,77749,6,0,7000,1,11.71,0.09,9,651,0,0,2.6412701027542328e-05,0.0,0,0
28,1,4,73043,4,1,16000,4,12.18,0.22,9,657,1,0,0.4200895562279015,0.48189588189584603,0,0
23,0,3,54921,2,3,9804,4,13.13,0.18,3,608,1,1,0.6219467850697091,0.48189588189584603,1,0
22,1,1,54838,0,2,7000,4,6.62,0.13,3,632,0,0,1.668103749201723e-05,0.0,0,0
22,1,3,80349,0,0,6000,1,7.51,0.07,2,609,1,0,0.07538961989025574,0.25027306488019907,0,0
24,0,4,58494,5,3,8000,0,7.51,0.14,4,702,1,0,0.13865971271921415,0.25027306488019907,0,0
23,0,0,83745,5,3,9000,1,14.09,0.11,3,456,1,1,0.7900855584587851,0.7734082397003778,1,1
27,1,1,192824,1,3,10000,1,16.32,0.05,9,675,1,0,0.5261617680861527,0.9388794567062748,1,1
26,1,1,45586,3,0,16000,0,13.11,0.35,2,664,1,1,0.9107784231811253,0.4617196702002318,1,0
39,1,0,79992,15,0,2000,2,18.39,0.03,12,687,1,1,0.5170862455985374,0.8321334503950876,1,1
26,0,0,65987,5,3,1500,2,13.98,0.02,4,671,1,0,0.29007616214081217,0.7734082397003778,0,1
22,0,0,33585,0,3,10000,1,12.61,0.3,4,591,1,1,0.9323988758671252,1.0,1,1
49,1,3,60899,25,0,10000,0,9.07,0.16,15,684,0,0,3.1791574166888474e-05,0.0,0,0
24,1,1,100472,4,0,20000,1,11.01,0.2,4,672,0,0,4.3941955080399606e-05,0.0,0,0
40,0,0,88312,13,3,9975,4,16.29,0.11,17,684,1,1,0.4815901577302262,0.9388794567062748,0,1
24,1,1,102939,1,0,7000,0,9.05,0.07,3,680,1,0,0.08523803507603231,0.25027306488019907,0,0
24,1,4,69365,1,3,4452,0,10.46,0.06,3,684,1,1,0.24869291387890438,0.25027306488019907,0,0
27,1,1,77745,6,3,13000,2,13.11,0.17,10,695,0,0,0.00014834915266142513,0.0,0,0
28,0,1,56672,4,3,11200,3,13.48,0.2,8,689,1,0,0.5943095111550868,0.48189588189584603,1,0
24,1,3,68632,3,3,20000,3,14.74,0.29,4,476,1,1,0.9569514185326514,1.0,1,1
27,0,1,57304,6,0,6000,2,9.99,0.1,7,632,0,0,1.8741470617511364e-05,0.0,0,0
23,0,1,108380,1,0,22000,4,6.99,0.2,4,687,1,0,0.027388182905251295,0.25027306488019907,0,0
24,1,3,60860,0,3,8000,4,15.39,0.13,3,612,0,0,0.0004263494291273617,0.0,0,0
26,0,1,260444,4,0,20000,1,14.22,0.08,2,594,1,0,0.1814709284965552,0.4635761589403981,0,0
27,0,1,50213,5,3,6000,4,7.66,0.12,7,607,0,0,2.2300750122005946e-05,0.0,0,0
28,1,3,73039,5,3,4600,0,7.88,0.06,8,620,1,0,0.16336926946739883,0.25027306488019907,0,0
28,1,0,52659,7,3,6000,5,9.99,0.11,9,670,0,0,3.095523286774025e-05,0.0,0,0
38,1,3,66814,17,0,25000,0,11.01,0.37,14,603,1,1,0.7809353109912368,0.4617196702002318,1,0
25,1,3,89778,1,3,12000,5,14.11,0.13,2,596,1,1,0.5754316813155204,0.7734082397003778,1,1
22,0,1,72786,0,0,2500,1,6.99,0.03,3,652,0,0,3.934928148004213e-06,0.0,0,0
24,0,1,54902,4,3,9600,0,15.31,0.17,3,618,1,1,0.8387407777809794,0.9388794567062748,1,1
23,0,4,75221,0,3,5500,5,17.49,0.07,3,695,1,0,0.5082413867739504,0.9388794567062748,1,1
23,1,3,25397,0,3,1200,1,18.25,0.05,4,585,1,1,0.8855433354876295,0.9388794567062748,1,1
27,1,0,91231,6,3,12000,2,10.99,0.13,10,695,1,0,0.24044319727275404,0.25027306488019907,0,0
36,1,0,75143,13,0,7500,0,8.59,0.1,14,586,0,0,2.5908509035001782e-05,0.0,0,0
30,1,0,217312,11,0,28000,4,10.65,0.13,6,673,0,0,4.47829434003702e-06,0.0,0,0
25,1,1,52486,6,3,1500,1,7.49,0.03,3,650,1,0,0.09344581802625322,0.25027306488019907,0,0
25,0,3,368115,3,3,24250,0,13.85,0.07,3,567,1,0,0.2677913906829202,0.4635761589403981,0,0
25,0,0,75577,0,0,2100,1,11.86,0.03,2,635,0,0,2.5459522576595835e-05,0.0,0,0
25,0,3,60878,0,3,13000,3,12.13,0.21,3,515,0,0,0.00048725622960623554,0.0,0,0
24,0,4,61119,3,3,14000,2,9.88,0.23,2,575,0,0,0.00020636763755622697,0.0,0,0
22,1,0,76332,1,2,9000,1,11.01,0.12,4,678,0,0,5.88274843590743e-05,0.0,0,0
25,1,3,55306,4,0,7500,3,12.59,0.14,4,604,0,0,0.00010573546678925047,0.0,0,0
25,0,3,66933,4,3,12000,2,10.37,0.18,2,655,1,0,0.36529227723037244,0.25027306488019907,0,0
28,0,4,58717,5,0,3000,4,11.99,0.05,10,622,0,0,1.71712125823391e-05,0.0,0,0
41,0,3,67164,18,0,10000,3,9.46,0.15,15,704,0,0,1.117901489256683e-05,0.0,0,0
37,1,1,54985,13,3,12369,3,8.35,0.22,10,705,1,0,0.29488244607101194,0.25027306488019907,0,0
25,1,3,70728,3,3,6900,5,7.66,0.1,4,547,0,0,2.9798803813461442e-05,0.0,0,0
23,1,0,70365,1,3,8000,1,7.49,0.11,3,636,0,0,3.165857430506491e-05,0.0,0,0
28,1,1,96964,10,2,3000,3,6.54,0.03,9,711,0,0,3.124924421254884e-06,0.0,0,0
25,0,1,51354,1,3,2000,3,9.25,0.04,3,634,0,0,1.888461563268672e-05,0.0,0,0
25,1,3,114814,4,3,2400,0,9.25,0.02,2,669,0,0,2.419386717351623e-05,0.0,0,0
23,1,0,46884,2,3,12800,0,8.9,0.27,4,689,1,1,0.639376271240912,1.0,1,1
25,0,3,56322,2,2,3850,2,11.01,0.07,2,629,0,0,4.1035995653478544e-05,0.0,0,0
22,0,4,44609,1,3,4000,4,13.13,0.09,4,713,1,1,0.26217455868157935,0.48189588189584603,0,0
23,0,1,104036,0,0,7984,1,13.75,0.08,3,585,0,0,7.55751301238273e-05,0.0,0,0
35,0,0,100614,13,0,15000,2,11.01,0.15,6,724,1,0,0.09387904440047457,0.48189588189584603,0,0
22,1,0,77669,0,0,7000,3,10.38,0.09,4,661,0,0,1.8310253716825113e-05,0.0,0,0
21,1,0,43208,0,3,3500,1,5.79,0.08,2,602,0,0,2.132843841850163e-05,0.0,0,0
55,1,3,84971,30,3,2500,0,6.26,0.03,23,716,0,0,5.797098381248326e-06,0.0,0,0
23,1,0,41312,0,3,2500,1,15.68,0.06,4,620,1,1,0.7348349886037719,0.9388794567062748,1,1
28,1,0,56090,4,3,2452,1,8.37,0.04,7,586,0,0,3.389721683904655e-05,0.0,0,0
23,0,1,47723,2,3,4936,0,16.22,0.1,4,581,1,1,0.8295677362514865,0.9388794567062748,1,1
22,1,1,84881,0,3,5600,4,11.14,0.07,3,681,0,0,3.327852400760237e-05,0.0,0,0
29,1,1,162898,3,0,11000,5,9.79,0.07,8,704,1,0,0.03134867691795731,0.25027306488019907,0,0
26,0,4,36884,4,3,2800,5,14.65,0.08,3,640,1,0,0.45567140840939013,0.9388794567062748,0,1
31,1,0,180756,11,0,24353,4,10.98,0.13,9,666,0,0,6.742510096338209e-06,0.0,0,0
23,0,3,65596,1,3,1500,1,9.62,0.02,4,545,0,0,3.8225218817665025e-05,0.0,0,0
22,1,1,61400,0,3,3500,5,7.14,0.06,4,591,0,0,1.395468469291258e-05,0.0,0,0
33,0,1,150923,12,0,20000,0,7.88,0.13,7,697,1,0,0.027675826175654155,0.25027306488019907,0,0
28,0,1,56146,2,0,16750,1,14.96,0.3,6,662,1,0,0.8372629823976169,0.932872655478776,1,1
34,0,3,66062,8,0,3500,4,5.99,0.05,6,674,1,0,0.0136573561276033,0.25027306488019907,0,0
23,0,4,36959,1,3,8999,3,10.96,0.24,4,651,1,0,0.6402597758703992,0.6225490196078499,1,1
23,1,4,57414,0,2,15000,5,13.24,0.26,3,739,1,0,0.5820452254769708,0.4617196702002318,1,0
37,0,0,55168,14,3,20000,2,12.53,0.36,14,629,1,1,0.8860014274885392,1.0,1,1
29,0,0,46238,3,3,10000,5,8.39,0.22,5,623,0,0,7.580438057699762e-05,0.0,0,0
32,1,3,42810,8,3,7500,3,9.08,0.18,7,682,0,0,7.95577523683342e-05,0.0,0,0
22,0,0,53526,0,0,9000,5,14.11,0.17,3,619,1,1,0.4402628584308444,0.7734082397003778,0,1
30,1,0,78794,3,0,15000,1,7.51,0.19,9,673,1,0,0.12045355348581478,0.25027306488019907,0,0
29,1,1,34795,6,2,1800,2,5.42,0.05,6,664,1,0,0.040326526324107555,0.6225490196078499,0,1
39,1,0,53896,17,3,1800,3,14.91,0.03,17,629,1,1,0.44240230345226783,0.9388794567062748,0,1
24,0,4,63050,2,3,4000,0,9.98,0.06,3,618,1,0,0.2388518708080636,0.25027306488019907,0,0
34,0,0,89770,13,0,17000,1,14.27,0.19,10,603,1,0,0.5095995907887324,0.7734082397003778,1,1
23,0,4,51259,1,3,5000,0,11.01,0.1,2,557,1,1,0.5222719096227494,0.48189588189584603,1,0
21,1,4,85263,0,3,14000,4,6.99,0.16,3,637,0,0,1.926729209752544e-05,0.0,0,0
28,1,0,81455,6,3,5000,3,12.22,0.06,9,644,0,0,5.811860770214414e-05,0.0,0,0
24,1,3,66737,0,3,3200,0,11.83,0.05,2,629,1,0,0.43257551521806276,0.48189588189584603,0,0
28,1,4,120926,4,3,10000,1,7.51,0.08,7,628,0,0,1.806293305858225e-05,0.0,0,0
22,1,0,72956,2,3,12000,1,10.99,0.16,2,616,1,0,0.5267352402591161,0.25027306488019907,1,0
25,0,3,70087,2,3,6000,1,11.19,0.09,3,658,1,1,0.2904244159055947,0.48189588189584603,0,0
27,0,4,116176,4,0,20000,5,16.46,0.17,5,689,0,0,6.027791624395138e-05,0.0,0,0
29,0,1,58358,4,3,2000,0,8.47,0.03,7,643,0,0,1.829889376602652e-05,0.0,0,0
24,1,1,142854,2,3,15000,4,12.68,0.11,4,678,1,0,0.23645626616186693,0.48189588189584603,0,0
31,1,4,51302,8,3,2000,5,6.96,0.04,7,566,0,0,1.3075629616060407e-05,0.0,0,0
37,1,3,97056,15,0,7745,2,9.79,0.08,8,625,0,0,1.800297942597257e-05,0.0,0,0
29,1,0,84817,4,0,10000,0,13.85,0.12,7,554,0,0,0.00023317669269338906,0.0,0,0
23,1,3,58561,0,2,5000,1,10.08,0.09,4,641,0,0,5.27040416697488e-05,0.0,0,0
24,0,3,37111,4,0,17000,0,11.99,0.46,3,641,1,1,0.9583388802439946,0.4617196702002318,1,0
23,1,4,49197,0,3,5000,1,8.25,0.1,2,611,0,0,5.516269867907602e-05,0.0,0,0
27,1,0,41365,2,3,10000,3,11.71,0.24,5,644,0,0,0.0004907787848300819,0.0,0,0
22,1,4,80303,0,3,25000,1,13.06,0.31,3,554,1,1,0.9036067564746558,1.0,1,1
29,1,3,41515,6,1,9000,0,11.01,0.22,9,677,1,1,0.5932744792424866,0.6225490196078499,1,1
28,1,0,24186,6,3,4801,4,13.13,0.2,7,666,1,1,0.756550077362653,0.9571385451252645,1,1
25,1,3,43222,1,3,7200,3,8.9,0.17,3,666,1,0,0.35196643515680687,0.25027306488019907,0,0
29,0,1,48965,8,0,18000,3,10.42,0.37,6,676,1,0,0.6266143689000557,0.4617196702002318,1,0
25,1,3,28670,0,3,7000,5,11.01,0.24,3,653,1,1,0.7093792745866632,0.6225490196078499,1,1
28,1,3,38781,5,3,10184,3,9.24,0.26,9,613,1,1,0.675506926673216,1.0,1,1
27,1,2,57833,3,0,13500,2,6.17,0.23,9,676,0,0,1.94350913863835e-05,0.0,0,0
26,1,1,65470,5,3,10000,1,7.9,0.15,2,676,0,0,4.195120136678243e-05,0.0,0,0
28,1,0,57271,6,3,2800,4,6.99,0.05,7,620,0,0,1.1378311308297178e-05,0.0,0,0
24,1,0,46816,0,3,8000,3,11.49,0.17,2,602,0,0,0.00027244579364842753,0.0,0,0
26,0,4,48897,6,3,12000,3,11.01,0.25,3,529,0,0,0.0005273129782680794,0.0,0,0
22,0,1,49259,0,3,4000,1,12.69,0.08,3,644,1,0,0.4206320502431763,0.48189588189584603,0,0
22,1,4,29875,0,0,1300,5,5.42,0.04,3,687,1,0,0.011788753591172754,0.6225490196078499,0,1
25,0,3,90932,5,0,5000,5,13.79,0.05,4,619,0,0,2.4592789359530987e-05,0.0,0,0
30,1,3,85040,10,0,10750,1,13.57,0.13,11,609,0,0,0.00010848327628462518,0.0,0,0
24,1,0,56956,0,3,5000,3,12.18,0.09,2,603,1,0,0.49157895908754884,0.48189588189584603,0,0
42,0,0,63584,19,0,21000,2,10.38,0.33,13,674,1,0,0.4503774152845239,0.4617196702002318,0,0
32,0,0,187821,10,0,10000,4,9.63,0.05,9,569,1,0,0.04490603154167625,0.25027306488019907,0,0
26,0,1,40702,4,2,10150,5,8.49,0.25,2,649,1,0,0.3374178573661045,0.4617196702002318,0,0
29,0,1,171473,6,2,24250,4,11.48,0.14,8,625,1,0,0.09721172923638839,0.48189588189584603,0,0
25,1,1,53593,0,0,4000,5,7.01,0.07,4,637,0,0,5.410476569725429e-06,0.0,0,0
47,1,0,115008,27,0,5000,1,6.03,0.04,16,704,0,0,2.1887912974589015e-06,0.0,0,0
24,1,3,87143,5,0,6000,5,9.99,0.07,2,621,0,0,1.2306457209987739e-05,0.0,0,0
23,1,3,77928,1,3,12000,3,13.16,0.15,4,540,0,0,0.0003415394676948937,0.0,0,0
30,0,0,36992,4,0,1100,4,14.65,0.03,10,621,1,1,0.2165716038821666,0.8321334503950876,0,1
29,1,3,40665,11,3,10000,0,5.79,0.25,7,557,0,0,0.000188464719874823,0.0,0,0
23,0,0,61062,0,2,1500,4,11.49,0.02,2,561,0,0,3.297907113137676e-05,0.0,0,0
32,0,0,168777,6,0,25000,2,15.65,0.15,10,626,0,0,5.610275113485117e-05,0.0,0,0
23,1,0,60887,0,3,8000,4,12.32,0.13,3,635,0,0,0.0001311935028998572,0.0,0,0
